id,Predicted
184257,562156.5641476393
35140,306801.7601182441
82345,393515.2667286632
5762,336289.73961605114
68818,364826.61526610795
131859,519754.77959158167
170203,513028.45856628526
20734,308159.76220023155
137674,659378.7781850288
13095,640255.7028609908
32924,331033.5739767105
32032,474521.52602392033
135504,381402.0429771618
24724,278555.398323828
39581,290091.53859267064
26317,245194.5178954827
175958,580934.0993230076
49526,432642.88639446395
92382,603701.962430934
30326,420950.4737103166
39197,407203.06915320025
23027,279082.3678757923
90663,464867.70468078455
125841,537794.3675437861
166882,474340.165275575
43755,437335.8591504051
83521,476552.066183107
80386,405370.2137789534
182886,540097.5650919066
6831,307725.3434827872
107949,546780.1793839722
183431,556469.7241286979
180491,535863.7848480897
81710,407170.2131988606
66903,349184.7653978643
123215,424115.1910743734
144843,377450.2487048549
88572,445220.9111742741
48763,403022.19555504335
133490,260434.63751546256
115558,457461.59055142425
120073,450148.440425578
55651,441694.21615790715
96190,414280.0749070081
58361,315673.2474521782
183880,515691.10441733105
132744,554234.4859901555
164484,478414.4129312013
115244,406839.1273954897
116653,387384.95650147693
128455,441275.3507358162
17823,275585.0581208848
66092,484767.2729062759
14730,304670.1097263482
44525,368945.78845381684
57162,387692.27098569996
48689,295812.0126429243
185172,603870.0819437632
90908,364432.28767231415
3084,474362.79893119785
11851,304024.63500660565
115713,796145.6413012397
100410,652961.4262821353
157816,436498.58971128677
35945,291665.3460861805
9812,819600.3072117752
33822,427088.6455670804
98123,559542.9406775935
59104,326633.21565283125
96550,559943.7597689499
21204,358982.2248959354
66063,560159.2660120019
140468,380414.9803271825
9954,414957.87458961236
155979,592244.5918016445
137046,577381.685332076
34651,456557.6229556558
33968,384622.9666643606
78686,498678.02193946537
112569,471590.6505907499
85420,447404.7327410516
113291,389821.64044539654
149429,470879.52557268227
165467,451293.97660117084
20826,302612.38643337024
74171,406047.17453190475
135595,347201.08878879785
170611,500646.3989562239
161504,467702.11586230446
184273,586122.509598468
98570,358335.03546986857
52758,813659.5199124943
161840,525852.9026105729
81669,491441.3226878862
165465,457388.10209659365
152517,511087.0566559003
76599,282905.44873475144
106382,430082.54852028686
66754,336187.0806248485
168335,389775.94230330834
45606,408100.1844013842
182585,606772.873794687
36825,362274.5699231347
64881,439325.5036732903
27300,247707.78993575924
62811,426313.8910112465
93279,947137.7840945747
180122,506884.081635419
95962,696282.230929149
99939,594153.3485177984
96826,313588.97373848513
177177,676602.3403746561
62545,220127.41619425928
41401,289596.14374211396
21849,468336.2897670395
86771,516359.91765386844
102010,494459.1393760567
39382,360319.2199644241
82984,445185.2907247434
182504,560648.9806651989
115610,427765.27960400743
75484,419204.30618925986
49391,397498.5979880375
118671,414815.2191027571
162709,414809.5486887547
70247,298591.00470781606
28191,393316.5905080545
50795,292056.7139923115
34491,285131.7033200148
140701,503031.2073477559
97347,493093.39716070844
44893,318736.7716641001
6354,309758.3858954106
75533,501444.93660575704
45092,316978.1468135692
134639,463630.13195390685
105764,593840.1524383565
41508,294350.60406536737
164446,473468.1239603738
172249,567269.9774238677
124517,346950.2226630893
5266,247143.3243170216
120908,635052.528075779
16243,300245.33764852455
29978,279927.89314040524
78539,367063.2138580757
174030,563199.0737443743
38147,311508.453695621
27643,298524.4009054934
61477,417199.37664535374
159918,505161.43428317405
50333,281724.4403254806
22403,343602.00027786335
15375,264542.79972936213
139191,239956.7271325958
61178,540804.8986933526
26730,311433.150810453
15934,272223.67481323605
26174,363520.46805251
161454,593439.0008095567
139867,371551.33046962216
72851,620666.3035486306
75635,431123.8697994321
154718,614246.3143305716
165169,426445.22406544414
119552,537700.3159299127
103480,461561.68054458284
31129,404048.4277336365
13764,294737.8309763977
107621,381196.14880579215
103667,523859.4358851088
26726,264168.69315553515
161568,542467.0768886738
163011,416146.19564330584
112964,423250.8969522756
31619,287381.9173141301
88610,404745.2292938522
180168,687719.0406524646
121145,354696.674131867
34865,371178.2956168118
163402,493165.4448560236
66974,700783.5496916638
97811,463912.5266540717
81213,496828.62808861217
145961,642220.0858234031
121361,483298.73304518167
139883,456244.7774200948
115967,640124.232370021
19820,266640.376993563
98078,535355.0688216042
33566,323077.8497196543
151508,386358.26667760004
183355,559665.561566099
76131,458861.7512369228
81803,401832.9989242995
154050,714215.7382296212
5811,296660.22505275125
174901,630332.9211980305
170949,452356.7732699981
11110,253329.64596535987
146378,499538.727416038
151340,461361.7514256486
44564,316310.2967120987
111409,357730.9062871989
169349,424018.23485153174
521,227782.3090500127
168221,579634.7361618808
122054,306064.6110366979
36586,319873.0659383142
107695,454252.8580695519
173834,595247.2458175744
84686,363387.90848617733
83685,440719.11239617795
51873,352071.0288401599
173667,428624.43275812385
23180,275861.4405593545
124393,678382.1090459591
99011,477788.70683099906
164113,709976.6248991686
15104,204758.6447371482
53947,738423.4327691856
24721,281511.8073209345
15279,358690.9293910153
164100,722575.6427617695
166947,624712.0666862053
102577,426367.4236921709
10360,345397.8103596475
516,211258.12278880412
61021,482863.0707854823
177167,714362.7396280044
75055,397429.5835149394
168328,391231.6411579772
89515,360658.0918845474
141079,482643.17352984153
133058,752202.0685537382
71809,580190.3206902898
99647,738588.4593150578
56773,325305.8052996738
168836,446258.6023781736
117785,566786.6063525985
97566,442686.1663781692
26840,290438.1961660298
3431,314461.7391092554
121277,462374.14782053453
31732,517033.867595428
152580,485947.2824305155
115872,635174.8035164917
142435,380090.2431057511
96124,489540.1759637988
16273,295299.9450278428
23504,333612.1969939765
82548,443591.5123542159
25878,448531.68897088856
151503,353388.938556725
26419,261817.6435400531
77619,411386.73952776176
177801,515873.560924617
170211,483311.8846715624
87511,675660.0230176206
55228,323058.2213950609
122851,704723.1294887409
68326,577026.0486798503
137897,416504.28941964614
116706,492012.40662697196
143970,500920.3789628915
179168,564482.1166667489
27683,333153.36498984764
29640,763876.8987780451
149771,462913.628601892
98087,490823.08565434674
70015,817928.6979041065
121347,461675.7965647853
5628,341966.02524051047
117247,352463.17555384815
91372,379627.6143580828
65944,541661.9881036351
157422,431679.0450776472
64239,430088.69705351494
119404,469520.280186403
148331,458361.4953739182
144503,481531.25743834995
113945,409315.5789400394
167010,449327.04781432025
47676,258055.80738335836
34932,297904.6125441129
51436,312253.36577288114
106281,721979.5807395538
125713,423204.446305986
79936,382333.9184184826
30716,399489.61290963413
116399,459940.2867486606
132454,341225.45863422577
94282,454342.3306643223
155631,594263.7181427779
17611,294697.42382601445
114257,459874.1193587346
185311,549803.1036776252
139934,501664.55575300386
173085,537499.278958057
177998,809788.4418514718
92406,832433.77360796
150865,688673.8708758815
151322,380343.13235050556
23838,307696.57462003676
84253,589173.0081508817
40818,327534.2155824971
69958,979532.1948116142
168731,643036.064113625
41367,372135.4290895222
97443,493258.2019333719
60287,416250.38387710287
72222,380415.1541126346
61858,428299.5409743645
174509,568776.6536248974
26812,449555.27276232676
32953,413063.14480496605
153627,336501.6811699598
92033,336112.1312866658
148314,441672.5045738355
17895,266514.77612346667
82587,545103.8101234243
69025,394371.33327062515
173750,578794.7769851324
162463,424309.2545990326
176225,580651.8248414102
70125,304208.9897303103
91291,230476.25290001923
80963,439763.3664071123
89800,390791.4370882326
93147,557841.4583453239
181127,594626.5210285012
143057,317490.3010979674
158869,490189.1883515119
162714,407301.5625026912
73114,457767.4381921035
123122,543857.6557677996
18999,351970.61422040965
176781,463881.047195593
87012,331317.99690326117
42859,252694.66539005336
3621,347450.86299750616
48648,387158.542202479
98564,425487.0918495001
43085,357381.98743869027
4725,330052.36292061664
114964,425967.0954862197
111435,465333.11708665517
145028,432753.3411097044
136049,384746.68644789956
1379,338562.3363435717
66913,286787.67677515734
155258,384858.0699192082
145921,435003.0144559494
170797,572024.7226918988
184836,541685.4342775092
78216,569200.7680633086
50964,318061.3752745834
119506,549690.9347669388
34058,499987.4793074705
21804,332945.52158143005
59822,248105.4269841245
92341,564285.9629609137
14187,379635.4715786005
106593,365716.3629404544
150447,647688.3292344956
146214,361992.96971472114
134407,576424.5473618937
109709,428132.30665198434
178513,580466.5643080673
32126,226302.31481751282
92461,453628.27788665035
157834,783680.859047214
83798,500938.7242925895
66827,761970.8062139039
18988,487968.39650245395
44122,310086.4181495558
13489,359777.8076636266
69216,481207.4609614055
85837,406564.7962646559
74779,517070.81302291265
108031,445258.37652290566
108657,416050.10697029904
120278,343528.3681467326
134850,461615.5153117295
16275,301829.77821600164
82111,836712.2784385795
60045,407904.16758572834
159408,483541.7999321012
12824,338952.0595195519
133843,372612.0276487736
87329,451644.10676571034
78726,429971.246143977
55829,358927.69990431704
67924,817101.247022202
76463,386697.54556139064
18108,388789.2692174706
171169,488941.4768761652
107279,606919.1334802458
61822,951250.6421359342
164309,502912.25614451023
175259,529605.9766083679
37198,394175.4556078583
95989,815961.7970272468
71435,492179.42071698187
141058,461661.6322100215
31908,275129.3141566023
151315,579757.7922081202
134590,527741.3352264678
97456,477646.97563058685
159612,463747.4540340236
112717,458149.2111734771
1221,244983.76898759668
60373,365059.7436192482
122896,904570.3470443955
145037,470593.77900801937
161364,407792.1571914592
8168,335736.37781280343
74932,515175.43190361233
179212,635731.6839965492
139749,614707.4135985107
179782,568488.9045063235
84582,341091.9867204815
86478,796067.8142734994
12701,236452.97657954055
84540,389144.71806723916
58843,346073.5958071685
96195,471577.4607354452
26680,249301.63196806857
120810,426003.89958363475
74579,387237.261400237
24071,330720.8937741716
102681,412036.0216366766
13166,394064.44952620467
127525,399457.9244735242
182440,555078.2065872322
81802,495351.9095209983
171130,507664.25693357596
80121,420816.94953525014
33801,418192.3169351867
145982,649043.0655641456
36290,931699.6757230266
99531,278246.73089999537
85111,342538.8716189617
139476,375740.2916335142
12566,237559.7595791874
496,344862.21049145854
62484,399849.1671183257
87109,436539.8347657252
109243,598123.7436090432
152254,530254.4006390296
89700,442320.537667175
8882,380133.8623808356
50566,479008.915148621
11956,196383.13376031874
71287,404876.33895766485
143532,520279.842526088
26859,361597.12392531254
91940,481287.1096389511
74269,419794.53422070126
15624,271900.3633844446
142681,488937.6196077694
69674,447937.9932950091
82700,447128.2124446306
5274,333461.4382363181
43769,359448.0592985109
177439,696572.6521074394
144066,846469.1089993825
74735,344645.1933998355
133714,319979.1463619146
172429,470924.4801468656
136970,543022.8457607058
57871,301461.6812819496
34279,440967.93686985463
52975,206242.34897777223
11503,317515.0911520787
176456,868893.3312460586
113511,380554.8674927795
147621,605042.857026744
115172,353883.12668436114
146535,411278.5013545201
179367,606272.7058313035
44865,295297.99322230957
151973,446417.8285928139
100313,870475.6616164859
152201,502530.9811525473
129961,515790.60180692933
157911,395821.82983059913
23967,291157.3854023416
27302,231563.97309461114
77904,443353.10078584176
173991,596878.6948827126
45494,345216.8251744922
162943,473255.1057089631
145772,583651.8612534874
115625,510212.71024052525
172808,530214.8861981521
17979,291381.5407782879
181360,566461.2277567702
161412,507290.4763257448
131961,470264.6671742988
160039,588696.7449947043
180777,476940.2567669735
167949,508631.65292514185
136217,427914.40888720506
66755,397041.78800596663
148834,616973.5379342238
64883,458435.8113115962
53526,296267.12267239613
95491,397772.839995768
47891,366263.61320230854
116387,488577.0049922678
31819,521177.3080514515
42410,771122.9614542322
43798,456062.6054539026
105440,366280.9386995866
179160,524214.12728101877
109151,520251.1676561055
4904,246465.07921968694
179423,687697.1878961822
25970,385494.02175077517
172424,455506.94579953165
154712,434106.1792283541
119873,388854.0161022794
161376,520605.7094608801
128399,512526.8170952148
16693,362526.2491901494
98399,331437.0365921307
56987,325053.10719713115
122492,415648.31910866837
176822,562244.7093851473
39485,348891.23321535584
27546,343851.66321205464
49192,491352.98366203706
162766,439423.90360936994
176801,504199.00171058177
76756,313779.9191781436
87294,423695.04924342874
144107,386611.43501989037
74134,953444.9387970915
76723,326096.100536583
84367,363640.9592372729
132562,512050.1405462164
152002,396024.059044907
131957,499704.375963233
98606,386702.6009917913
7732,304839.08098380995
135722,381955.99465568725
17862,309317.09980457905
8424,411825.25723462744
154586,536341.1842615572
65108,334051.44899048854
111099,691812.2648057541
178190,777378.7310718223
35438,174695.5174997889
37352,402866.9733287899
159109,534234.1500439052
36524,293722.57302334026
19175,423696.5709546626
167738,766222.4384329297
13412,377451.61499999516
6223,315615.4970991725
175407,533474.0712047329
24734,377241.21251336567
108172,459156.0169669817
44734,318927.86095096485
59946,267545.71424120734
55198,311466.8933181559
60072,418366.4188964135
176353,638530.4839432423
36982,298939.7090839959
108093,522494.1727911657
109316,572798.5666138259
173981,512319.12644652254
169936,580637.3301969368
138647,441767.93670914054
120631,646336.1450360293
136906,514171.91584959417
123357,601637.3423899108
158497,474567.4442912942
135316,630651.4886366982
43225,549691.8536591907
22707,188764.0048336829
182069,584472.4730395115
146622,442471.2982179226
2444,435225.4734819805
9423,335380.1932872875
106325,361188.61309194175
18207,363528.8274735088
117178,456996.46895050845
166040,481901.6323847257
64780,465781.13612821995
140899,446263.6367522009
78251,582826.471234621
179605,692927.2869126947
131707,513434.0444041407
87645,427583.54736541933
166941,583152.8668133088
179688,795480.9292678346
70883,450179.0597042502
114778,394898.7931578535
79153,356212.08966320724
169385,579737.8032980817
17814,313667.3877223359
77732,385646.32992034795
142761,461707.50348123
92200,415667.9587826133
101075,378125.98057472194
156517,488745.55677015247
22432,323937.32972108666
20053,401032.51426214754
100426,882415.493281329
39145,394953.194882844
89808,392583.4876999962
53502,310140.0452222425
149550,509434.7904282144
81053,504304.9091666332
5821,343658.7100694083
85908,575301.8630426481
24695,272605.27693821234
84741,270148.2711851739
172466,857126.939796581
163493,576413.3913932022
109247,580120.5804675826
113531,462184.66723081126
83097,345774.69598214654
90392,454976.67117511993
125162,432518.3255073213
148533,481843.47199702426
19682,414123.4772074835
6377,278346.84760590503
140088,419287.34647857444
165412,446831.1316732137
122180,512873.4126060195
73543,491663.05691143684
146344,542105.0363668656
110456,579219.0779418978
158033,514425.8255619254
84317,657198.62571396
16188,338764.4640931457
102054,395185.78313194914
167105,593441.0919946353
70681,819547.4343058297
50529,406641.23489393236
152744,494084.1037532315
34618,335507.0555709899
177247,519967.01992872276
32869,340464.3092952216
154350,526256.3673644883
88889,402125.0853118471
36852,695289.8863738278
54089,419935.1626433235
45736,229014.33765280212
122601,474512.16261135426
13901,433691.63266852207
38097,270546.1111528366
151055,529427.4989228337
182782,597880.8472454142
41389,275177.8331984482
19998,279179.5781913391
137334,512824.1322850879
77948,566998.9963865924
13145,311007.8670508899
146296,494239.0184144005
47968,345302.90277602687
185900,881196.7549659528
59029,615605.3569972526
134678,489937.9289320811
184035,857675.1086637276
66248,362682.5217086576
126674,418689.82147317164
69196,608851.2205779102
113094,394496.30775642075
4176,282451.1011019074
87009,347063.4643544457
23740,332852.57042041875
47056,269370.1280143595
37958,368392.06601450476
93977,409579.4679944927
118496,390665.0198482984
101653,497696.2009164826
45541,306042.22504300356
184994,593235.038601931
92897,471575.1320661928
125508,413091.5847433998
140219,864830.5710841119
8894,358846.01525870425
106556,371456.2483479203
158593,500187.7086183543
49710,355956.3841895313
119393,477468.7072565583
110888,744405.0063986033
68189,408634.46389869973
156746,425002.93420625536
85611,568702.0502539324
102345,542329.3984117863
81340,397891.1448160978
123455,465805.3703001538
150120,500663.5257857732
117832,531692.3375734988
98973,411160.47496782214
105203,300970.6980974905
103415,352220.5822708772
5530,354470.93398822565
168409,473786.40035523527
49781,274426.5415950011
172279,661552.8285673099
9787,564363.6484167346
46278,364910.21249015897
158502,451775.8360702726
128194,325391.079525579
133930,406394.9067256859
107048,497291.3563663659
153246,605055.7850075685
73169,457112.19277489814
178311,758342.3274072973
117422,352307.900302553
144972,387246.9227824793
95767,420476.63321445667
58746,734759.0135076534
102719,506860.0997632174
3475,473851.5308039009
82648,373033.2214918749
86039,519875.33450633485
119523,491213.6150278485
130197,624531.5477872731
86628,327497.84875944944
141623,468824.22947020485
131551,596883.0435357147
1038,277109.4100044041
56229,307267.9244936874
100114,470874.1759355167
134480,485172.74880829686
86960,415328.2574161888
62264,746673.1438412514
55546,869645.4814913236
3494,282626.30525818
121540,521506.64033519244
98522,263954.10122428683
47253,287306.36869436386
6294,308331.07928351633
78944,722871.8139512979
44280,159611.68127794948
53973,507623.7275259502
116332,476013.7477231303
153624,376479.1226851429
131174,412399.61867950676
114808,467580.59478163405
52015,205171.73337384049
154189,562656.31319366
6778,376434.8624910724
164819,593616.7400484607
56170,474404.8955914661
111747,652562.1227805003
78533,307017.29850929213
116763,438201.3639916952
12825,344890.3803420116
84139,569794.4735308341
39073,371799.55280488025
121433,541797.299459466
96168,399084.9503925683
41293,317983.3459979538
56216,319713.480140719
166412,462203.9972612212
7478,322791.7167538059
141089,754295.459183318
5172,270219.3528668273
96142,430900.111437294
17316,313703.165871492
39994,394823.512616935
87381,451910.3238880869
147005,658977.5331458348
79575,780575.4832333508
122971,371847.8221879476
151355,490724.0355974294
90171,432125.2608113604
5519,343739.77210904745
109361,462420.41404068045
99632,634465.1802249075
156218,549535.9951664988
63884,396811.158307893
158578,459442.7518358369
38630,257954.46856811646
158131,412282.83015723305
136141,458301.9454010772
110417,559209.2873762609
113600,562863.6065963994
84654,411410.53048697393
92026,409577.6341110047
177178,702272.4206372879
166061,659967.350976588
68285,450605.5119852624
113694,509679.09959902643
28430,850072.521050273
121747,456746.993392634
170525,476139.97223209555
162048,512253.5073983792
139909,469498.53640370356
57746,263004.17532032897
105211,297308.64842349244
123827,401393.74352634547
119227,474188.06948470615
65960,444391.4454304365
67760,490149.3649447346
50853,304994.36143180274
120829,563482.6172797066
69413,789306.2953431327
32018,466604.3462936724
25587,346261.5403010005
69232,581117.0964690328
76857,394207.69662194164
14,148115.6798266241
62783,462304.1442699088
27788,309127.3760857185
3146,438028.0186626382
110960,411294.0778920807
101207,405339.0968397068
174185,655068.0871223841
55931,337537.16570783756
2647,310483.1824161057
80414,423398.6594490828
58484,624489.3576291355
139937,375269.16594186367
142039,493050.2056792561
106586,433130.8612556934
129361,488166.8832852171
12584,357567.13815149805
175905,665466.7080531771
64947,402374.77550664573
111620,450305.65359010105
68234,554566.5872042674
72315,397528.33361707185
153293,449097.14265942946
22954,263895.20900500566
89224,735104.6444646134
120344,522617.51098659635
80966,427050.1632366547
65741,488516.13453965116
143461,409675.51215925167
17139,416729.3184682842
3544,381469.3550437101
51809,344781.4014426391
8544,519938.3103484749
183401,483187.8824356797
42466,353157.7591360641
60952,458899.5510765294
25283,350567.01272712473
109452,578042.8426937446
160265,544349.3610555681
156502,599118.3529679866
51152,337458.2330694062
36300,403019.55324756453
95797,426443.6738806733
40259,428387.82413649466
120350,523373.6319705115
141451,475394.1122277603
127734,538851.221295401
174678,533972.8485491099
132098,602675.5273033676
123628,386226.21125407197
43849,375888.57239851216
98589,388732.472946444
38701,320024.6174386821
48610,310119.0394046953
172605,413937.5549829569
139911,464462.4875360523
116010,518633.426948549
5961,338472.00075678644
137827,389899.3290893324
183592,814792.4495761653
82687,381088.9569419865
5084,415252.4189769326
136425,450231.2374713272
118500,414721.87392579386
144947,517331.11008574354
80466,465258.6933037879
176558,637442.488861887
50791,274080.073554193
172489,621163.8126459138
114705,484072.18702659645
121989,478130.5437428057
79541,513109.97191818326
40671,688861.2616678178
94256,468752.690977976
74127,829868.0381783685
54273,282882.3085398786
106998,468839.2124705264
136637,352834.2562954211
142131,415957.21475220803
66816,758368.1226493432
13547,380429.36233781953
123217,427812.7051163177
71319,357519.7082620517
19357,404596.20630767464
184263,556709.6024448542
39245,406807.2557962
128698,759477.4209978709
38203,256490.77638393047
118652,400417.3655956913
60964,433808.73509163124
131000,407053.8810095149
105751,615332.5387021818
68805,414220.5206951404
16023,274124.3462394287
161440,428429.96359611396
80233,466742.55032394023
24598,387095.8808440649
28067,512384.28319149505
97893,463043.1912708912
84203,569640.2314623104
25081,302526.46289665066
153193,522529.9582383682
88040,502037.18331296794
131378,363006.3532126769
98835,319223.30528626486
76601,273925.4127858363
87900,348150.11993559374
90689,514865.38676584803
66777,323532.85165825486
9614,353119.995412174
13916,365810.3580968125
1974,251344.62646392419
162652,568593.0863852199
161835,390875.47327010316
71577,339793.2076416567
82301,335250.1332704269
152463,385185.97410148033
63910,492859.84377660137
59878,333127.6350016163
69897,751240.0880372212
36734,274946.51328252046
66323,408616.04114658927
141018,623005.2670162643
46009,704460.3783909376
133992,396175.4514632671
85260,532958.2146066399
144940,495475.0704507021
31927,289840.7735719831
111418,378466.70213230094
72471,411272.6349972493
27404,231674.75329237967
114669,282588.83080081386
152333,411801.02626917744
132809,469218.73765763966
173720,636047.8259836803
67454,390198.6304414906
43203,484257.43490814045
62287,370709.60513727163
165252,502361.63154625706
124781,456673.4525325569
104845,447332.43378602504
138962,444836.82211068936
179811,532798.2590543623
95921,490965.5783295073
154294,522813.91878473206
55035,300325.7430386448
100381,890978.6806422812
42935,373365.56999298197
134962,525687.8765162295
104215,497525.65212232195
78832,420517.5932250693
22669,180657.99540988827
172218,442276.5972037351
93491,869355.6351612043
33034,288129.5663319457
141205,518024.0383133994
1348,203140.17006511372
28060,335105.2096284746
173967,479607.5641550244
85385,606132.2516725056
53597,299148.9221702614
46000,563160.8061953814
86185,534420.4518087064
80877,484519.82120932866
121972,378938.3507400976
37491,402199.0878574692
49835,268806.8009451187
184890,595909.9272907345
1424,292398.92386823683
47701,307950.3336174769
10368,374382.00518435094
185657,598341.8381050231
106357,376609.1018524425
160565,432054.9884222927
67781,565510.7513289256
138241,510653.00735711365
88750,512814.04837585596
26815,330809.76680692425
59646,310693.90270512336
177901,566593.896381572
116086,281211.9513281144
56161,383088.58955795446
53899,395449.98684516345
136830,510710.57099369064
110767,484024.1347296931
124735,535689.0146148575
39332,316612.53493252787
62922,316731.7402989999
122383,416682.13079690124
94818,383895.85646247235
60860,383018.127610794
48674,478141.26186653407
185382,854117.2571232619
118279,256593.67151521065
137982,455328.03354188614
29124,353591.4827521406
156912,464555.64067745855
77911,361717.92368730064
29284,430553.3650102631
125854,600677.702386342
91160,791006.1940162727
161391,447865.8934395738
35756,262584.57417854085
174318,897581.7728420066
115839,508635.3762749425
8503,291366.86704378226
157582,562360.6067475749
179773,573243.4752888856
39102,404594.12458823965
129604,391690.3150420392
29495,187211.77710716298
36813,371060.86758775386
77824,435232.93855861964
165788,437877.9477621412
102600,513818.05550778186
37125,347446.6237037736
150194,465968.7304291179
21224,391649.46661854384
90023,416896.299656163
85043,471782.0910143119
126227,429147.35248831694
123297,441863.42500736885
15042,350573.1784083954
30349,292848.67889219837
139753,615689.9690106036
59070,438212.21053498524
91830,301074.01563579147
37811,380303.08519598417
104791,337792.5909478165
33057,286866.0957567595
99850,565471.1924616604
44685,437871.9499446016
181872,814446.2657828659
75251,502589.637939414
17876,280469.0661835984
173455,609799.1154382707
179041,584806.917800545
142050,478960.56773631246
160376,526868.3374221844
147098,528933.5138255128
58281,820812.070394298
87084,370375.9652966507
103327,504788.5481528679
113729,499758.1476221915
62103,556134.5335722581
126224,398612.22697510436
117829,544253.9017209337
73364,400062.5129616217
162602,468243.7412635411
126392,372582.7141555691
26163,384713.60586903605
135326,536607.8806332619
51733,340762.0000127568
83208,470424.1486535686
150416,542644.4623423275
105123,329145.0803855522
94202,440451.539239691
144602,508492.99803580926
37054,273457.7536161969
2630,293872.0195676902
122342,796343.6636556356
150559,453662.75906021346
3102,335038.91555590264
158661,545187.5975044864
24800,270263.64161010145
58840,320560.18833904725
92280,370812.47327341454
128252,360680.4650383896
115802,462174.95061731
14817,296226.03328552865
4174,287322.50589827175
159286,456354.5979256719
94925,424346.90207071794
40387,603957.0070140004
8190,283755.3012039608
92432,426433.6962725291
71046,468977.32883692643
91686,430179.37934670347
140698,434017.8224742248
41394,265631.2779674031
145523,502863.6936588472
118014,505453.8135875586
21700,307734.1988113505
16377,392116.88362160325
117275,433267.5371545543
23408,460238.098695
34502,343226.6545883651
185445,595350.142266972
76322,630027.1218119198
119680,411761.5005963359
105798,776537.1141334985
160788,489666.35367499385
132321,451245.1236875122
103615,503835.45998684573
60410,422009.6893089884
52431,389260.32531904103
103681,497953.01516405586
118818,526306.4733203126
151923,365600.21669433836
33592,341841.84916620364
123607,409846.6347401892
72842,635481.6501957827
152826,422154.76218007616
98081,504537.7471305119
56919,305813.81716255285
48827,265516.8082724452
43721,345545.8751679979
141746,447036.37248140475
41949,408819.91479329276
131839,525367.2172992348
9344,298263.70707790076
154262,428226.6186532332
33288,238998.72814317874
53068,238253.86464152188
86881,519710.1032123024
139931,477118.37645797274
28172,361032.1480386645
33064,286859.1734384371
132964,504451.5026691569
6659,289317.2110883595
41439,294627.28097957605
173569,578457.8521734203
51884,343261.60539359396
79344,422698.42806120607
135953,560311.3178283562
111168,430644.1996782064
21917,322291.30583492154
175399,589587.5616150487
83416,445626.48516796966
106679,425987.9143339247
7803,304646.24362571095
144251,932486.9953715211
14049,331404.23283570923
110009,410342.33646637294
19063,380750.46302195935
167231,553653.403999805
30155,392273.2125981695
142986,484032.9806580635
87017,337589.4047804897
98611,351234.8475726638
28751,356002.83534202084
31691,376428.3202788274
174308,844051.9318539298
156588,391796.00084777153
80324,687766.7552224854
132929,594138.1961333356
185162,742714.2743447074
3309,375714.02817984007
139618,448072.46862582903
95357,373077.71836508496
179015,559386.2664326587
95640,424410.7965663127
125040,477308.1650540506
77416,307486.53439162485
105189,341834.0625400318
88685,540791.2818397628
97858,482081.1158882712
135150,350285.1702176561
167898,451204.95600169874
3832,463648.963094788
74829,363316.1786465208
93085,444037.1107847957
13030,330749.70666465303
83814,510045.40017200133
23760,303465.940940793
117845,486180.96827478963
33826,431022.1886700223
116235,380158.4155936884
76780,310120.0310163741
45419,286475.58211448917
150227,418406.15564661555
64885,448843.4713497375
55808,333409.4490990296
72958,506302.2710935968
14481,367658.1673101949
47379,382874.72417232423
27661,427738.72164411226
50159,492426.16291250975
168050,592877.7399832451
72270,421675.9549942025
176165,734865.4943603259
22306,317831.69397464773
174014,520852.4999423543
174334,579383.4275285897
128398,486151.7980152567
146498,507441.6091507432
77060,366023.0748180548
130041,503466.080363265
47515,284977.74145405344
127454,452754.59708966967
185456,668788.2700472337
27186,218348.98272470277
90747,464515.3590921979
11996,204852.3572992297
87973,390117.99886595004
105528,862436.0273724606
34594,338012.1627210804
137401,656663.3665043344
167714,546387.9446104085
153799,318964.70597787894
26483,275283.05784349923
84134,551673.5628380855
115695,812289.3258848093
168406,468090.9319742563
160508,470806.0275537717
28857,369109.71088478534
133965,606046.5204819429
123199,425866.50001976726
85900,518518.210691152
162853,485537.4613462835
6882,285066.99969676335
185668,619713.4228886599
30203,281217.816186704
23737,319487.9556910004
79955,470332.4102274193
81497,468177.5315571858
58770,219388.5359235504
142117,375626.5590904427
124597,491168.8556687156
61352,518763.490056973
67562,463131.88410487125
122915,313618.29594260105
146661,518707.7271996065
124052,766062.3494006784
114732,465366.43187079404
141060,464382.2685790091
86746,557540.1196559411
88573,402555.088647647
34302,326470.62718358624
9714,457183.18967768387
140126,486321.74856754136
131720,552906.9007033472
162035,386974.2450573048
173464,567757.9378958332
140266,427101.5619810969
57560,477310.0886470818
55906,259601.32921002153
147298,392065.281455564
26477,254396.28580436288
27915,332120.0687918534
136272,512887.6710493687
59771,691426.3916689907
21560,399573.022081629
142489,441537.9865279052
39115,413092.73867946136
87497,552447.6435447675
166171,485869.62075302866
14501,466876.2993540203
4387,335756.6140835306
76944,301329.7908972746
46423,340028.9473303905
91832,310334.7597316198
74557,408986.9964333177
182741,664640.1878806012
77870,620523.4060127328
143208,381445.45070891856
44046,307060.76491723885
88335,383090.3925750882
97923,491723.3120101787
110779,445565.2005268815
30371,288633.7500291797
61865,266428.3355965279
2098,316255.84954591043
30489,287427.5925828315
53989,381534.3721503967
170815,590140.3807041979
34273,420682.2114499725
72696,421793.4408701074
85554,380157.1104270784
158826,498318.8898884395
21295,338692.2174046256
